"","species_observed","year","day_of_year","time_observations_started","duration_minutes","effort_distance_km","number_observers","pland_00_water","pland_01_evergreen_needleleaf","pland_03_deciduous_needleleaf","pland_04_deciduous_broadleaf","pland_05_mixed_forest","pland_08_woody_savanna","pland_09_savanna","pland_10_grassland","pland_11_wetland","pland_12_cropland","pland_13_urban","pland_14_mosiac","pland_15_barren","elevation_median","elevation_sd"
"18340","FALSE",2019,170,12.5,30,0.805,2,0,0,0,0,0,0,0,0.03125,0,0.5,0.46875,0,0,173.1132,5.984684
"18341","FALSE",2019,175,20.71667,6,0,2,0,0,0,0,0,0,0,0,0,0.9,0,0.1,0,205.3694,2.952336
"18342","FALSE",2019,171,8.05,17,0,1,0,0,0,0,0,0,0,0,0,0.1333333,0.8666667,0,0,223.1355,2.613806
"18343","FALSE",2019,175,8.75,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,241.8906,4.512711
"18344","FALSE",2019,169,17,20,0,5,0,0,0,0,0,0,0.1612903,0.7096774,0,0.1290323,0,0,0,289.4001,6.797341
"18346","FALSE",2019,172,9.5,30,4.023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,177.833,2.720243
"18347","FALSE",2019,169,6.116667,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,203.8498,0.8502302
"18348","FALSE",2019,169,6.75,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,198.4014,0.6772372
"18351","FALSE",2019,169,6.55,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,197.4994,1.385897
"18352","FALSE",2019,169,10.73333,22,0,1,0,0,0,0,0,0.2580645,0.06451613,0,0,0.06451613,0.6129032,0,0,189.3509,7.336397
"18354","FALSE",2019,172,7.5,30,4.023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,178.4009,0.7715265
"18355","FALSE",2019,173,9.75,120,3.219,3,0,0,0,0,0,0,0,0,0,1,0,0,0,255.557,2.200317
"18356","FALSE",2019,174,13.85,3,4.828,1,0,0,0,0,0,0,0.3125,0.5,0,0.15625,0,0.03125,0,230.6329,3.034385
"18357","FALSE",2019,172,7,30,4.023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,180.0431,0.4399379
"18359","FALSE",2019,175,20.58333,45,0.805,1,0,0,0,0,0,0,0,0.06451613,0.03225806,0.8387097,0.06451613,0,0,283.0401,6.228918
"18361","FALSE",2019,170,12.21667,2,2.241,2,0,0,0,0,0,0,0.03225806,0.03225806,0,0.483871,0.4516129,0,0,293.1303,2.96119
"18362","FALSE",2019,174,12.5,5,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,201.7644,2.206727
"18363","FALSE",2019,169,9.5,15,0,1,0,0,0,0,0,0.03125,0,0,0,0.84375,0,0.125,0,199.6712,1.477709
"18364","FALSE",2019,173,15.81667,8,0.161,1,0,0,0,0,0,0,0,0,0,1,0,0,0,267.8121,1.277475
"18365","FALSE",2019,174,14.68333,4,4.828,1,0,0,0,0,0,0,0,0,0,0.8,0,0.2,0,247.5558,2.25152
"18366","FALSE",2019,175,8.6,7,0.982,1,0,0,0,0.1333333,0,0,0,0,0,0.5333333,0.2,0.1333333,0,186.1941,3.595179
"18368","FALSE",2019,171,14.25,30,1.609,2,0,0,0,0,0,0,0,0,0,1,0,0,0,269.4979,1.277644
"18369","FALSE",2019,170,14.8,2,0.741,2,0,0,0,0,0,0,0.06451613,0.9354839,0,0,0,0,0,300.4069,10.12583
"18372","FALSE",2019,170,14.4,1,0.555,2,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,282.0142,10.40317
"18373","FALSE",2019,172,19.16667,60,0.805,2,0,0,0,0.8333333,0,0,0.03333333,0,0,0.1333333,0,0,0,203.7606,9.112727
"18375","FALSE",2019,169,12.56667,7,0.276,2,0,0,0,0,0,0,0,0,0,1,0,0,0,270.2222,1.261012
"18376","FALSE",2019,171,13,30,0.402,1,0,0,0,0,0,0,0,0,0,1,0,0,0,302.7347,3.420451
"18377","FALSE",2019,174,9.1,2,0.123,1,0,0,0,0,0,0,0,0.8666667,0,0.1333333,0,0,0,313.6068,4.896304
"18378","FALSE",2019,174,9.483333,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,307.4872,2.980037
"18379","FALSE",2019,174,9.183333,60,2.96,2,0,0,0,0,0,0,0,1,0,0,0,0,0,315.3154,7.809107
"18380","FALSE",2019,174,17.83333,3,0,1,0,0,0,0,0,0,0.2,0.06666667,0.06666667,0.4666667,0,0.2,0,238.5464,4.869642
"18381","FALSE",2019,173,17.68333,5,1.545,6,0,0,0,0,0,0,0,0,0,1,0,0,0,196.1929,0.9256725
"18382","FALSE",2019,174,9.35,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,307.2082,2.834796
"18383","FALSE",2019,170,13.15,1,0.122,2,0,0,0,0,0,0,0,0,0,0.3793103,0.6206897,0,0,288.5245,6.801564
"18386","FALSE",2019,170,8.45,91,2.272,1,0,0,0,0,0,0,0,0.03225806,0,0.7419355,0.2258065,0,0,264.5442,7.385642
"18387","FALSE",2019,173,21.76667,30,0,1,0,0,0,0,0,0,0,0.3333333,0,0.6333333,0.03333333,0,0,245.1813,5.103054
"18388","FALSE",2019,171,18.18333,1,0,1,0,0,0,0,0,0,0,0,0,0.34375,0.65625,0,0,274.6204,2.606797
"18389","FALSE",2019,174,8.366667,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,302.7727,1.150994
"18390","FALSE",2019,175,20.06667,50,0,1,0,0,0,0,0,0,0.06451613,0.2580645,0,0.5806452,0.03225806,0.06451613,0,280.0833,3.397977
"18391","FALSE",2019,174,19,30,0,1,0,0,0,0,0,0,0.03225806,0.9354839,0,0.03225806,0,0,0,274.6803,2.048236
"18392","FALSE",2019,171,11.83333,20,0.161,1,0,0,0,0,0,0,0,0,0,0.46875,0.53125,0,0,252.9934,2.886203
"18393","FALSE",2019,174,14,5,1.609,4,0,0,0,0.03333333,0,0,0.03333333,0,0,0.8666667,0,0.06666667,0,204.3048,2.353247
"18394","FALSE",2019,173,8.333333,40,0,2,0,0,0,0,0,0,0,0,0,0.7,0.3,0,0,208.7908,4.286177
"18395","FALSE",2019,172,8.266667,5,0,1,0,0,0,0,0,0,0,0,0,0.9375,0,0.0625,0,274.9414,1.725607
"18396","FALSE",2019,169,15.95,9,2.494,2,0,0,0,0,0,0,0,0,0,1,0,0,0,327.817,6.238029
"18397","FALSE",2019,170,16.5,10,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,296.3369,1.078363
"18398","FALSE",2019,174,7.5,3,0,1,0,0,0,0,0,0,0,0,0,0.9354839,0,0.06451613,0,302.2512,1.360478
"18399","FALSE",2019,174,8.066667,15,0,1,0,0,0,0,0,0,0.3333333,0.06666667,0,0.4,0,0.2,0,284.0662,7.93428
"18401","FALSE",2019,171,10.01667,18,0,1,0,0,0,0.2580645,0.1290323,0,0.09677419,0.2580645,0.1290323,0.03225806,0.09677419,0,0,256.6766,8.00994
"18402","FALSE",2019,171,21.9,5,1.161,1,0,0,0,0,0,0,0.03125,0.0625,0,0,0.90625,0,0,259.7819,6.438302
"18403","FALSE",2019,175,18.51667,15,2.5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,212.6168,3.875549
"18404","FALSE",2019,173,18.8,9,2.5,2,0,0,0,0.21875,0,0.09375,0.09375,0,0,0.53125,0,0.0625,0,207.8666,6.768057
"18405","FALSE",2019,172,7.666667,4,0,1,0,0,0,0,0,0,0.03125,0.09375,0,0,0.875,0,0,253.6137,7.667592
"18407","FALSE",2019,171,12.96667,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,343.6771,7.408978
"18408","FALSE",2019,169,15.73333,3,1.819,1,0,0,0,0,0,0,0,0,0,1,0,0,0,327.965,4.982666
"18409","FALSE",2019,174,14.11667,1,1.609,1,0,0,0,0,0,0,0,0,0,1,0,0,0,306.5582,3.632939
"18412","FALSE",2019,173,12.5,5,0,1,0,0,0,0,0,0,0.375,0,0,0.125,0.28125,0.21875,0,180.4677,10.70638
"18413","FALSE",2019,175,7.3,5,0,1,0,0,0,0,0,0,0,0,0,0.9333333,0,0.06666667,0,195.856,4.589614
"18414","FALSE",2019,174,16.68333,6,0.483,1,0,0,0,0,0,0,0,0.06451613,0,0,0.9354839,0,0,235.0603,6.410055
"18415","FALSE",2019,171,8.883333,65,1.889,1,0,0,0,0.25,0,0.03125,0.3125,0.25,0,0.03125,0.125,0,0,252.2184,6.93903
"18416","FALSE",2019,170,8.333333,24,0,2,0,0,0,0,0,0,0.06666667,0.1666667,0.03333333,0.1666667,0.5666667,0,0,253.6126,3.324735
"18419","FALSE",2019,174,6.366667,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,307.2166,4.483913
"18420","FALSE",2019,173,11.05,1,0,1,0,0,0,0,0,0,0.1875,0,0,0.0625,0.625,0.125,0,165.238,12.33479
"18422","FALSE",2019,174,16.81667,2,0,2,0,0,0,0,0,0,0,0.09375,0,0.4375,0.28125,0.1875,0,261.134,1.032911
"18423","FALSE",2019,172,15.53333,60,0,1,0,0,0,0,0,0,0.03125,0.0625,0,0,0.90625,0,0,232.7463,8.296679
"18424","FALSE",2019,171,10.3,15,0,1,0,0,0,0.0625,0,0,0.0625,0.09375,0,0.09375,0.6875,0,0,260.7528,2.604467
"18426","FALSE",2019,174,6,3,0,1,0,0,0,0.03225806,0,0.03225806,0.09677419,0,0,0.6774194,0,0.1612903,0,327.3178,8.76511
"18427","FALSE",2019,170,16.51667,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,221.0889,1.989569
"18429","FALSE",2019,170,15.78333,27,4.679,2,0.03333333,0,0,0.1333333,0,0,0.1,0.1333333,0.2,0.2,0.1666667,0.03333333,0,252.7471,14.71511
"18430","FALSE",2019,170,19.75,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,162.0713,8.409195
"18431","FALSE",2019,175,10.16667,10,2.414,2,0,0,0,0,0,0,0,0.1612903,0.6451613,0.09677419,0.06451613,0,0.03225806,124.5761,0.5534691
"18433","FALSE",2019,174,18.95,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,308.0913,3.48947
"18434","FALSE",2019,175,17,5,0,1,0,0,0,0,0,0,0,0,0,0.6333333,0.3666667,0,0,325.4918,7.1804
"18435","FALSE",2019,171,16.51667,3,0,1,0,0,0,0,0,0,0,0,0,0.1666667,0.8333333,0,0,274.4733,8.810317
"18437","FALSE",2019,174,12.88333,27,0,2,0,0,0,0,0,0,0.4375,0,0,0.03125,0,0.53125,0,170.9762,14.139
"18438","FALSE",2019,174,9.5,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,152.8755,4.223704
"18439","FALSE",2019,173,6.616667,15,0.642,1,0,0,0,0,0,0,0,0,0,0,1,0,0,218.2406,3.860383
"18440","FALSE",2019,173,14.55,15,0,2,0,0,0,0,0,0,0,0,0,0.2,0.8,0,0,273.0397,2.173563
"18441","FALSE",2019,173,15.71667,2,4.378,1,0,0,0,0,0,0,0,0,0,1,0,0,0,316.2353,4.364919
"18442","FALSE",2019,171,17.83333,33,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,230.614,5.359199
"18443","FALSE",2019,172,13.55,18,0.666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,282.1431,2.121884
"18444","FALSE",2019,170,9.65,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,303.3336,7.482341
"18445","FALSE",2019,171,9.333333,20,0,1,0,0,0,0.06666667,0,0.03333333,0.3,0.1,0,0.3333333,0,0.1666667,0,286.691,5.700393
"18446","FALSE",2019,169,12.81667,9,0.129,1,0,0,0,0,0,0.03225806,0.1935484,0.2580645,0.03225806,0.483871,0,0,0,147.0369,7.50498
"18447","FALSE",2019,170,10.5,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,176.7989,6.88519
"18448","FALSE",2019,171,9.216667,4,0,1,0,0,0,0,0,0,0.03125,0.1875,0,0.71875,0,0.0625,0,221.367,6.914469
"18450","FALSE",2019,175,16.26667,4,0.1,1,0,0,0,0,0,0,0,0,0,0.4333333,0.5666667,0,0,272.492,2.277195
"18452","FALSE",2019,171,15.03333,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,345.2497,8.841177
"18453","FALSE",2019,170,12.33333,25,3.219,1,0,0,0,0,0,0,0,1,0,0,0,0,0,374.2214,4.867712
"18454","FALSE",2019,172,8,81,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,184.4572,7.860122
"18456","FALSE",2019,170,7.533333,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,352.8482,3.520888
"18457","FALSE",2019,170,6.516667,10,0,1,0,0,0,0,0,0,0.3,0.1333333,0,0.03333333,0.5333333,0,0,164.0147,12.85166
"18458","FALSE",2019,170,9.75,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,189.5408,12.77929
"18459","FALSE",2019,173,15,35,0.209,1,0,0,0,0,0,0.03333333,0.1666667,0,0,0,0.8,0,0,182.3289,8.749642
"18460","FALSE",2019,171,12.15,23,1.19,1,0,0,0,0,0,0,0.2,0,0,0,0.8,0,0,185.1616,5.073533
"18461","FALSE",2019,175,17.85,10,0.853,1,0,0,0,0,0,0,0,0.2903226,0,0.6129032,0.09677419,0,0,255.2538,3.847146
"18462","FALSE",2019,175,17.73333,1,0,1,0,0,0,0,0,0,0,0,0,0.5517241,0.4482759,0,0,305.2672,3.849902
"18463","FALSE",2019,173,12.5,5,0,2,0,0,0,0,0,0,0.3,0,0,0.4666667,0,0.2333333,0,274.1971,9.061876
"18464","FALSE",2019,172,20,15,0,2,0,0,0,0,0,0,0.09677419,0,0,0,0.9032258,0,0,209.3376,10.25985
"18465","FALSE",2019,173,8.183333,5,0,1,0,0,0,0,0,0,0.4666667,0.03333333,0,0,0.5,0,0,161.5339,13.13102
"18466","FALSE",2019,175,17.86667,51,1.077,1,0,0,0,0,0,0,0,0,0,0,1,0,0,155.2633,3.702433
"18467","FALSE",2019,172,9.416667,20,0,2,0,0,0,0,0,0,0,0,0,0.2333333,0.7666667,0,0,128.9121,1.793331
"18468","FALSE",2019,172,9.716667,55,1.223,1,0,0,0,0,0,0.03333333,0.03333333,0.2,0,0.5,0.1666667,0.06666667,0,312.8189,8.170892
"18472","FALSE",2019,171,17.5,45,3.219,2,0,0,0,0.9354839,0,0,0.06451613,0,0,0,0,0,0,164.4929,19.10628
"18473","FALSE",2019,175,19.85,3,0,1,0,0,0,0,0,0.06666667,0.1333333,0,0,0,0.8,0,0,186.7677,11.72145
"18474","FALSE",2019,171,12.5,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,154.836,6.162978
"18475","FALSE",2019,175,13.73333,63,3.193,1,0,0,0,0,0,0,0,0,0,0,1,0,0,137.7427,11.23773
"18476","FALSE",2019,171,12.41667,21,0.29,1,0,0,0,0,0,0,0.03225806,0,0,0.9354839,0,0.03225806,0,128.0527,0.8359703
"18478","FALSE",2019,174,11.58333,79,0.418,2,0,0,0,0,0,0,0,0,0,1,0,0,0,292.7703,2.142409
"18479","FALSE",2019,174,9.95,59,1.609,1,0,0,0,0,0,0,0,0.03125,0,0.78125,0.03125,0.15625,0,282.9978,2.059842
"18480","FALSE",2019,170,11.83333,20,0,1,0,0,0,0.2258065,0,0.09677419,0.6774194,0,0,0,0,0,0,266.6596,13.67397
"18481","FALSE",2019,171,9.55,60,0,1,0,0,0,0,0,0,0.4,0.6,0,0,0,0,0,320.2714,7.744948
"18482","FALSE",2019,169,12.11667,45,1.721,1,0,0,0,0.06451613,0,0.3548387,0.3870968,0.03225806,0,0.1290323,0,0.03225806,0,189.9779,13.66716
"18483","FALSE",2019,174,15.48333,15,0,1,0,0,0,0,0,0,0.1875,0.15625,0,0,0.65625,0,0,138.7977,9.865427
"18484","FALSE",2019,171,19.2,29,0.644,2,0,0,0,0,0,0,0,0,0,0,1,0,0,152.6529,13.22524
"18485","FALSE",2019,170,14.08333,20,0.644,1,0,0,0,0,0,0,0,0,0,1,0,0,0,314.6076,2.310249
"18486","FALSE",2019,175,13.5,5,0,1,0,0,0,0,0,0,0.59375,0.0625,0,0.0625,0.28125,0,0,268.6174,7.084308
"18489","FALSE",2019,171,10.25,30,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,145.2951,3.199602
"18491","FALSE",2019,169,10.35,68,0.448,8,0,0,0,0.03225806,0,0.1935484,0.5483871,0.1612903,0,0.03225806,0.03225806,0,0,258.4933,14.33359
"18492","FALSE",2019,173,10.8,32,1.094,1,0,0,0,0,0,0,0,0.1666667,0.03333333,0.7,0.1,0,0,312.0475,8.329405
"18493","FALSE",2019,175,20.41667,35,0.805,1,0,0,0,0,0,0,0.06666667,0.2666667,0,0,0.6666667,0,0,266.3426,8.980945
"18494","FALSE",2019,171,12.45,17,0.241,1,0,0,0,0.0625,0,0.09375,0.5,0.0625,0.0625,0,0.21875,0,0,275.6286,8.83821
"18495","FALSE",2019,173,16.81667,1,0,1,0,0,0,0.5555556,0,0.1481481,0.1481481,0.07407407,0,0,0.07407407,0,0,204.9093,12.0962
"18496","FALSE",2019,169,11.78333,11,4.377,1,0,0,0,0,0,0,0,0,0,1,0,0,0,260.1853,4.100806
"18497","FALSE",2019,172,9.466667,21,0.402,1,0,0,0,0.09677419,0,0,0.6129032,0.09677419,0,0,0.1935484,0,0,283.4432,14.76166
"18498","FALSE",2019,173,12.41667,50,2.012,4,0,0,0,0,0,0,0.3870968,0.1935484,0,0.1612903,0,0.2580645,0,322.0828,9.412219
"18501","FALSE",2019,170,15.25,30,0,1,0,0,0,0,0,0,0,0,0,0.9677419,0,0.03225806,0,273.7715,5.510894
"18502","FALSE",2019,172,15.88333,22,0,1,0,0,0,0,0,0,0.21875,0.34375,0,0.21875,0.21875,0,0,242.4545,9.311922
"18503","FALSE",2019,173,11.51667,36,0.338,1,0,0,0,0,0,0,0.1666667,0.2666667,0,0.5333333,0,0.03333333,0,278.2317,4.375062
"18505","FALSE",2019,175,7,60,1.609,2,0,0,0,0,0,0,0,0.09677419,0.2903226,0.516129,0,0.09677419,0,160.0864,2.122588
"18506","FALSE",2019,175,20.61667,10,0,1,0,0,0,0.03333333,0,0.03333333,0.4,0,0,0.4666667,0,0.06666667,0,224.1374,4.875952
"18507","FALSE",2019,171,19.58333,15,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,229.3358,4.402412
"18509","FALSE",2019,169,10.88333,14,1.191,2,0,0,0,0,0,0,0,0,0,0.96875,0,0.03125,0,304.1068,7.577269
"18510","FALSE",2019,170,8,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,237.1747,11.0502
"18511","FALSE",2019,172,11,40,0.805,2,0,0,0,0,0,0,0.2666667,0.1666667,0,0,0.5666667,0,0,254.4032,8.366329
"18512","FALSE",2019,175,19.25,6,0,3,0,0,0,0.125,0,0.65625,0.1875,0,0,0,0,0.03125,0,173.7746,23.31282
"18513","FALSE",2019,172,11.41667,2,0.402,2,0,0,0,0,0,0,0.06451613,0.2903226,0.1612903,0.1612903,0.3225806,0,0,126.2689,9.054354
"18514","FALSE",2019,174,11.83333,10,1.609,1,0,0,0,0,0,0,0,0,0,1,0,0,0,164.4544,2.054558
"18515","FALSE",2019,170,18.48333,3,1.432,1,0,0,0,0,0,0,0.09677419,0.2903226,0,0,0.6129032,0,0,254.9154,27.56478
"18516","FALSE",2019,170,13.21667,3,0,1,0,0,0,0,0,0,0.09677419,0.2903226,0,0.1612903,0.4193548,0.03225806,0,258.1031,18.69696
"18517","FALSE",2019,175,9.983333,81,0.885,1,0,0,0,0,0,0,0,0,0,1,0,0,0,312.6986,4.454723
"18519","FALSE",2019,171,8.333333,25,0,1,0,0,0,0,0,0,0.03225806,0.06451613,0,0,0.9032258,0,0,238.1354,8.860238
"18520","FALSE",2019,169,6.683333,13,0.805,1,0.1666667,0,0,0,0,0,0,0.03333333,0.2,0.6,0,0,0,137.0124,4.209371
"18523","FALSE",2019,171,11.5,60,1.609,1,0,0,0,0,0,0,0.1612903,0.1612903,0,0.2903226,0.3225806,0.06451613,0,277.3073,12.68275
"18524","FALSE",2019,175,12.98333,5,0,1,0,0,0,0,0,0,0,0.06666667,0,0,0.9333333,0,0,271.5589,3.681371
"18525","FALSE",2019,172,7.633333,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,232.6034,8.745773
"18526","FALSE",2019,170,12.75,91,1.79,1,0,0,0,0,0,0,0,0,0,0.03333333,0.9666667,0,0,245.4498,2.351557
"18527","FALSE",2019,169,6.966667,5,0.322,1,0,0,0,0,0,0,0,0,0,0.8709677,0.09677419,0.03225806,0,136.6743,4.700762
"18528","FALSE",2019,175,19.58333,9,0.215,1,0,0,0,0,0,0.1333333,0.1,0.1,0,0.4,0.1333333,0.1333333,0,204.6376,4.792922
"18529","FALSE",2019,169,20.85,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,281.3912,6.068241
"18532","FALSE",2019,173,9.083333,15,3.219,2,0,0,0,0,0,0,0,0,0,0.9333333,0,0.06666667,0,130.5158,4.638729
"18533","FALSE",2019,172,11.58333,5,0.966,1,0,0,0,0.0625,0,0,0.4375,0.1875,0,0.3125,0,0,0,260.5034,8.070826
"18534","FALSE",2019,170,13.61667,138,3.396,1,0,0,0,0,0,0.03333333,0.2333333,0.06666667,0,0.03333333,0.5666667,0.06666667,0,257.3773,5.319651
"18535","FALSE",2019,171,10.5,20,0,1,0,0,0,0,0,0,0.3,0.7,0,0,0,0,0,234.8687,9.25125
"18537","FALSE",2019,172,17.5,60,0,1,0,0,0,0,0,0,0.3333333,0.4,0,0,0.2666667,0,0,222.8527,2.504364
"18539","FALSE",2019,173,13.58333,1,0,1,0,0,0,0,0,0,0,0,0,0.9677419,0,0.03225806,0,133.4569,0.7798679
"18540","FALSE",2019,172,19.66667,25,0,2,0,0,0,0,0,0,0.1290323,0.3225806,0,0.5483871,0,0,0,237.0941,3.582275
"18541","FALSE",2019,171,9,180,0,2,0,0,0,0,0,0,0.21875,0.09375,0,0.65625,0,0.03125,0,306.2623,3.762464
"18542","FALSE",2019,173,12.91667,5,0.209,1,0,0,0,0,0,0,0,0.06451613,0,0.9354839,0,0,0,237.0644,3.469526
"18543","FALSE",2019,174,7.666667,11,0,1,0,0,0,0,0,0.8,0.1333333,0,0,0,0.06666667,0,0,176.5494,8.976438
"18544","FALSE",2019,174,19.15,30,0,1,0,0,0,0.06666667,0,0.2,0.2,0.2666667,0,0.06666667,0.2,0,0,147.862,17.54001
"18545","FALSE",2019,173,13.5,20,0,1,0,0,0,0,0,0,0.09677419,0.1935484,0,0.3870968,0,0.3225806,0,302.0269,7.965222
"18547","FALSE",2019,174,10.96667,119,3.219,1,0.1612903,0,0,0.1612903,0.06451613,0.03225806,0.1290323,0.03225806,0.2580645,0.1290323,0,0.03225806,0,270.6119,10.32026
"18550","FALSE",2019,171,15.9,24,0.805,1,0,0,0,0,0,0,0.1612903,0.09677419,0.03225806,0.6451613,0,0.06451613,0,292.1844,6.697088
"18551","FALSE",2019,172,15.83333,70,3.219,2,0,0,0,0,0,0,0.3333333,0.1666667,0,0.03333333,0.4666667,0,0,188.2824,2.199454
"18552","FALSE",2019,170,15.55,44,0,1,0,0,0,0.4,0,0.3666667,0.2333333,0,0,0,0,0,0,205.4614,24.34429
"18553","FALSE",2019,171,8.8,107,3.701,1,0,0,0,0,0,0.06666667,0.2333333,0.2,0,0.3666667,0.1,0.03333333,0,181.3376,9.29236
"18554","FALSE",2019,174,15.5,38,0.402,3,0,0,0,0,0,0,0.03125,0.0625,0,0,0.90625,0,0,185.6736,6.489325
"18555","FALSE",2019,170,12.88333,68,3.814,2,0,0,0,0,0,0,0.3,0.06666667,0,0.06666667,0.3,0.2666667,0,266.7743,4.061404
"18556","FALSE",2019,169,19.71667,4,0,1,0,0,0,0,0,0,0.15625,0,0,0,0.84375,0,0,251.373,6.521526
"18557","FALSE",2019,174,7.183333,8,0,1,0,0,0,0,0,0.1333333,0.4,0,0,0,0.4666667,0,0,225.1247,20.34563
"18558","FALSE",2019,172,18.71667,10,0,1,0,0,0,0,0,0.15625,0.71875,0,0,0,0.125,0,0,215.5323,16.34596
"18560","FALSE",2019,170,17.66667,28,3.524,1,0,0,0,0,0,0,0.06451613,0.6774194,0.1935484,0,0.06451613,0,0,190.3402,3.440473
"18562","FALSE",2019,169,14.53333,19,1.77,3,0,0,0,0,0,0,0,0.5517241,0,0,0.4482759,0,0,194.9081,4.728032
"18563","FALSE",2019,170,11.9,15,0.591,1,0,0,0,0,0,0,0,0.03333333,0,0,0.9666667,0,0,221.861,5.135156
"18564","FALSE",2019,173,9.733333,23,1.252,2,0,0,0,0,0,0.03125,0.0625,0.0625,0.03125,0.8125,0,0,0,320.6588,6.923062
"18565","FALSE",2019,174,14.85,1,0.505,1,0,0,0,0,0,0,0,0,0,0,1,0,0,203.2327,4.926598
"18566","FALSE",2019,173,12.8,60,0,1,0,0,0,0,0,0,0,0.8,0,0,0.2,0,0,224.8937,7.569487
"18567","FALSE",2019,171,6.516667,20,0.805,1,0,0,0,0.9666667,0,0.03333333,0,0,0,0,0,0,0,256.6948,6.493853
"18568","FALSE",2019,178,21.53333,9,0,1,0,0,0,0,0,0,0.06666667,0,0,0.7333333,0,0.2,0,282.2759,5.399377
"18569","FALSE",2019,177,7.15,70,3.081,1,0,0,0,0,0,0,0,0,0,1,0,0,0,506.2398,9.331285
"18570","FALSE",2019,178,8,90,3.219,1,0,0,0,0,0.09677419,0.1290323,0.483871,0,0,0.03225806,0,0.2580645,0,254.0128,19.44035
"18571","FALSE",2019,181,9.35,17,0.161,1,0,0,0,0,0,0,0,0,0,0.7,0,0.3,0,283.197,3.076864
"18572","FALSE",2019,177,20.91667,10,0,2,0,0,0,0,0,0,0,0.1666667,0,0.6,0.2333333,0,0,240.5456,2.798969
"18573","FALSE",2019,179,18.83333,2,0,2,0,0,0,0,0,0,0,0.03225806,0,0.4516129,0.516129,0,0,285.8001,3.335424
"18574","FALSE",2019,177,7.416667,88,4.265,2,0,0,0,0,0,0,0,0,0,0.7,0.2666667,0.03333333,0,268.1447,7.401341
"18575","FALSE",2019,177,18.53333,10,0.161,1,0,0,0,0,0,0,0.1,0.03333333,0.1,0.5666667,0,0.2,0,252.0832,22.88047
"18576","FALSE",2019,179,17.26667,10,0.322,1,0,0,0,0,0,0,0,0,0,0.9666667,0,0.03333333,0,262.0874,9.404215
"18577","FALSE",2019,178,8.666667,30,1.931,2,0,0,0,0,0,0.06666667,0.3,0,0.1666667,0.1333333,0,0.3333333,0,242.0051,24.70839
"18578","FALSE",2019,179,10.41667,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,492.8782,7.18717
"18580","FALSE",2019,179,13.91667,6,0.376,1,0,0,0,0,0,0,0,0.03125,0,0.9375,0.03125,0,0,432.2927,13.73407
"18581","FALSE",2019,176,15.5,10,0.322,1,0,0,0,0.03333333,0,0,0.3666667,0.1333333,0.3,0.1666667,0,0,0,203.9116,3.127654
"18582","FALSE",2019,179,7.416667,30,0.402,1,0,0,0,0,0,0,0,0,0,1,0,0,0,471.4252,12.38077
"18584","FALSE",2019,181,15.6,34,1.609,1,0,0,0,0,0,0,0,0,0,1,0,0,0,276.5718,10.17317
"18585","FALSE",2019,177,12,60,1.609,2,0.03333333,0,0,0,0,0,0,0.1666667,0.1333333,0.6,0,0.06666667,0,261.9402,10.51637
"18586","FALSE",2019,180,14.3,1,0.225,2,0,0,0,0,0,0,0,0,0,0.483871,0,0.516129,0,288.9649,26.29782
"18587","FALSE",2019,180,7,45,0.805,1,0,0,0,0.03333333,0,0,0,0,0,0.9666667,0,0,0,452.8625,11.98766
